date,warehouse_location,category,product_name,base_price,is_promotion,current_stock_on_hand,supplier_lead_time_days,rolling_avg_7d,rolling_avg_30d,units_sold
11/7/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,11.29,8.27,12
11/8/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,11.14,8.2,4
11/9/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,10.14,8.27,6
11/10/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,9.29,8.1,12
11/11/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,9.43,8.2,12
11/12/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,9.14,8.23,7
11/13/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,9,8.23,8
11/14/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.71,8.3,13
11/15/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.86,8.53,8
11/16/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,9.43,8.73,11
11/17/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,10.14,9.03,2
11/18/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.71,8.9,7
11/19/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8,8.83,12
11/20/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.71,9.07,8
11/21/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.71,9,9
11/22/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.14,9.2,8
11/23/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.14,9.4,2
11/24/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.86,9.17,5
11/25/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7.29,9.13,14
11/26/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.29,9.3,13
11/27/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.43,9.57,6
11/28/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.14,9.5,4
11/29/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7.43,9.17,14
11/30/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.29,9.2,4
12/1/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.57,8.9,8
12/2/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,9,8.8,10
12/3/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.43,8.73,6
12/4/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7.43,8.57,3
12/5/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7,8.2,7
12/6/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7.43,8.17,6
12/7/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.29,8.03,6
12/8/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.57,7.83,5
12/9/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.14,7.87,6
12/10/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,5.57,7.87,7
12/11/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,5.71,7.7,5
12/12/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6,7.47,7
12/13/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6,7.47,12
12/14/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.86,7.6,12
12/15/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7.71,7.57,2
12/16/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7.29,7.37,4
12/17/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7,7.13,9
12/18/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7.29,7.37,6
12/19/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7.43,7.33,12
12/20/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,8.14,7.33,4
12/21/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7,7.2,6
12/22/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.14,7.1,5
12/23/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.57,7,3
12/24/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.43,7.03,5
12/25/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,5.86,7.03,11
12/26/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6.57,6.93,2
12/27/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,5.14,6.57,5
12/28/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,5.29,6.53,8
12/29/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,5.57,6.67,8
12/30/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,6,6.47,10
12/31/2025,Dubai,Corsets,Elite Lace Corset,85,0,358,15,7,6.67,7
1/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,NULL,NULL,9
1/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9,9,10
1/3/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.5,9.5,5
1/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8,8,2
1/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.5,6.5,5
1/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.2,6.2,5
1/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6,6,9
1/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.43,6.43,12
1/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,7.13,2
1/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.71,6.56,10
1/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.43,6.9,5
1/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,6.73,11
1/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.71,7.08,4
1/14/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,6.85,7
1/15/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.29,6.86,14
1/16/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,7.33,10
1/17/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,7.5,9
1/18/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,7.59,8
1/19/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9,7.61,11
1/20/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9,7.79,8
1/21/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.57,7.8,8
1/22/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.71,7.81,7
1/23/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,7.77,11
1/24/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.86,7.91,12
1/25/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,8.08,3
1/26/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,7.88,6
1/27/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.81,2
1/28/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7,7.59,12
1/29/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,7.75,8
1/30/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.71,7.76,9
1/31/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.43,7.8,8
2/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,7.77,2
2/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.71,7.5,3
2/3/2025,Lagos,Corsets,Elite Lace Corset,85,1,152,15,6.29,7.43,17
2/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,7.93,13
2/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,8.2,2
2/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.71,8.1,13
2/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.29,8.23,11
2/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,8.2,14
2/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.43,8.6,10
2/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,11.43,8.6,7
2/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10,8.67,5
2/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.86,8.47,9
2/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.86,8.63,9
2/14/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,8.7,11
2/15/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,8.6,10
2/16/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,8.6,9
2/17/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,8.6,13
2/18/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.43,8.77,6
2/19/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.57,8.6,5
2/20/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9,8.5,11
2/21/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,8.6,3
2/22/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.14,8.47,9
2/23/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8,8.4,11
2/24/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.29,8.37,10
2/25/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,8.6,4
2/26/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,8.53,9
2/27/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.14,8.77,4
2/28/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.14,8.5,8
3/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,8.5,2
3/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,8.27,3
3/3/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.71,8.1,3
3/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.71,8.13,7
3/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.14,8.27,5
3/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.57,7.87,6
3/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.86,7.63,8
3/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.86,7.83,6
3/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.43,7.6,12
3/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.71,7.63,8
3/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.43,7.43,6
3/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.29,7.3,5
3/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.29,7.23,2
3/14/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.71,7.13,13
3/15/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.43,7.27,13
3/16/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,7.4,7
3/17/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.71,7.27,3
3/18/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7,7.03,10
3/19/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,7.07,2
3/20/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.14,6.7,11
3/21/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,6.87,8
3/22/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.71,6.97,12
3/23/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,7,14
3/24/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,7.37,13
3/25/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10,7.5,3
3/26/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9,7.23,4
3/27/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,7.03,7
3/28/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,7.13,2
3/29/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,6.9,12
3/30/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.17,5
3/31/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.57,7.07,10
4/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.14,7.33,11
4/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.29,7.6,8
4/3/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.77,11
4/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,7.9,4
4/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,7.87,5
4/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.71,7.83,10
4/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,7.9,3
4/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.43,7.8,7
4/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,7.63,6
4/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.57,7.57,3
4/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.43,7.47,6
4/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.71,7.5,11
4/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.57,7.8,3
4/14/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.57,7.47,12
4/15/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,7.43,9
4/16/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.14,7.5,10
4/17/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.71,7.73,7
4/18/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.29,7.63,12
4/19/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.14,7.97,2
4/20/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.67,11
4/21/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9,7.77,12
4/22/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9,7.77,11
4/23/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,7.67,12
4/24/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.57,7.63,8
4/25/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.71,7.8,11
4/26/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.57,8.03,7
4/27/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.29,8.03,3
4/28/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.14,8.07,8
4/29/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,7.93,3
4/30/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.43,7.87,4
5/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.29,7.67,8
5/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.29,7.57,8
5/3/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.86,7.57,13
5/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.71,7.63,13
5/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.14,7.93,7
5/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8,8,2
5/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.73,4
5/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.77,10
5/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.14,7.87,2
5/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.29,7.73,10
5/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,7.97,4
5/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.57,7.9,4
5/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.14,7.67,5
5/14/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.57,7.73,4
5/15/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.57,7.47,3
5/16/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.57,7.27,14
5/17/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.29,7.4,2
5/18/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.14,7.23,4
5/19/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.14,6.97,14
5/20/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.57,7.37,14
5/21/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.47,8
5/22/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,7.33,8
5/23/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.14,7.23,14
5/24/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.14,7.3,10
5/25/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.29,7.37,5
5/26/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.43,7.17,14
5/27/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.43,7.4,13
5/28/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.29,7.73,9
5/29/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.43,7.77,14
5/30/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,11.29,8.13,11
5/31/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.86,8.37,2
6/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.71,8.17,11
6/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.57,8.27,6
6/3/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.43,8.03,10
6/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9,7.93,5
6/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,7.87,13
6/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.29,8.23,3
6/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.14,8.2,4
6/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.43,8,2
6/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.14,8,3
6/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.71,7.77,8
6/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.43,7.9,3
6/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.14,7.87,2
6/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,3.57,7.77,10
6/14/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.57,7.97,3
6/15/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.43,7.97,11
6/16/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.71,7.87,4
6/17/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.86,7.93,5
6/18/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.43,7.97,14
6/19/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7,7.97,14
6/20/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,7.97,9
6/21/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,8,4
6/22/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,7.87,14
6/23/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.14,7.87,10
6/24/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10,7.87,8
6/25/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.43,7.97,13
6/26/2025,Lagos,Corsets,Elite Lace Corset,85,1,152,15,10.29,7.93,46
6/27/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,14.86,9.03,4
6/28/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,14.14,8.87,11
6/29/2025,Lagos,Corsets,Elite Lace Corset,85,1,152,15,15.14,8.77,31
6/30/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,17.57,9.43,13
7/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,18,9.8,4
7/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,17.43,9.57,2
7/3/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,15.86,9.43,7
7/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.29,9.33,7
7/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.71,9.4,12
7/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.86,9.37,14
7/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,9.73,2
7/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,9.67,9
7/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,9.9,8
7/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,10.07,8
7/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,10.07,6
7/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,10.17,9
7/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8,10.4,9
7/14/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.29,10.37,4
7/15/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,10.4,9
7/16/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,10.33,8
7/17/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.57,10.47,10
7/18/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,10.63,11
7/19/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,10.53,11
7/20/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.86,10.43,12
7/21/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,10.53,3
7/22/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.14,10.5,5
7/23/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,10.2,3
7/24/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,9.97,12
7/25/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.14,10.1,14
7/26/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,10.13,3
7/27/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.43,8.7,8
7/28/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.86,8.83,7
7/29/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.43,8.7,3
7/30/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.14,7.77,8
7/31/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.6,2
8/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.43,7.53,2
8/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.71,7.53,12
8/3/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6,7.7,3
8/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.29,7.57,2
8/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.57,7.23,6
8/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5,6.97,7
8/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,4.86,7.13,11
8/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.14,7.2,4
8/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.43,7.07,2
8/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5,6.87,8
8/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.71,6.93,11
8/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7,7,8
8/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.29,6.97,2
8/14/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.57,6.9,6
8/15/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,5.86,6.8,9
8/16/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,6.57,6.83,14
8/17/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.29,6.97,6
8/18/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8,6.8,14
8/19/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.43,6.9,14
8/20/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,6.97,14
8/21/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,11,7.33,12
8/22/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,11.86,7.57,2
8/23/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.86,7.53,4
8/24/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.43,7.27,7
8/25/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.57,7.03,5
8/26/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.29,7.1,14
8/27/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.29,7.3,11
8/28/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.86,7.43,13
8/29/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8,7.77,6
8/30/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.57,7.7,12
8/31/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.71,8.03,10
9/1/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.14,8.3,12
9/2/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,11.14,8.3,12
9/3/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.86,8.6,9
9/4/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.57,8.83,4
9/5/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,8.77,12
9/6/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,10.14,8.93,5
9/7/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.14,8.73,13
9/8/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.57,9.03,12
9/9/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.57,9.37,10
9/10/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,9.29,9.43,2
9/11/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.29,9.13,7
9/12/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,8.71,9.1,2
9/13/2025,Lagos,Corsets,Elite Lace Corset,85,0,152,15,7.29,9.1,7
