date,product_id,warehouse_location,units_sold,is_promotion,local_temp_c
2025-01-24,102,Dubai,7,0,33
2025-01-24,201,Lagos,22,0,29
2025-01-24,201,London,30,0,6
2025-01-24,201,New York,20,0,9
2025-01-24,201,Dubai,31,0,30
2025-01-24,202,Lagos,31,0,32
2025-01-24,202,London,25,0,10
2025-01-24,202,New York,24,0,0
2025-01-24,202,Dubai,28,0,26
2025-01-24,301,Lagos,9,0,32
2025-01-24,301,London,8,0,11
2025-01-24,301,New York,9,0,4
2025-01-24,301,Dubai,11,0,29
2025-01-24,401,Lagos,4,0,29
2025-01-24,401,London,9,0,18
2025-01-24,401,New York,10,0,11
2025-01-24,401,Dubai,10,0,25
2025-01-24,501,Lagos,3,0,34
2025-01-24,501,London,10,0,0
2025-01-24,501,New York,2,0,1
2025-01-24,501,Dubai,13,0,33
2025-01-24,601,Lagos,8,0,25
2025-01-24,601,London,3,0,5
2025-01-24,601,New York,3,0,4
2025-01-24,601,Dubai,3,0,33
2025-01-25,101,Lagos,3,0,27
2025-01-25,101,London,14,0,11
2025-01-25,101,New York,9,0,5
2025-01-25,101,Dubai,13,0,27
2025-01-25,102,Lagos,4,0,31
2025-01-25,102,London,6,0,3
2025-01-25,102,New York,5,0,7
2025-01-25,102,Dubai,6,0,28
2025-01-25,201,Lagos,36,0,33
2025-01-25,201,London,28,0,16
2025-01-25,201,New York,21,0,2
2025-01-25,201,Dubai,30,0,28
2025-01-25,202,Lagos,19,0,31
2025-01-25,202,London,30,0,18
2025-01-25,202,New York,18,0,11
2025-01-25,202,Dubai,28,0,33
2025-01-25,301,Lagos,5,0,32
2025-01-25,301,London,8,0,14
2025-01-25,301,New York,9,0,19
2025-01-25,301,Dubai,7,0,31
2025-01-25,401,Lagos,4,0,26
2025-01-25,401,London,12,0,0
2025-01-25,401,New York,13,0,7
2025-01-25,401,Dubai,6,0,29
2025-01-25,501,Lagos,5,0,30
2025-01-25,501,London,4,0,11
2025-01-25,501,New York,12,0,15
2025-01-25,501,Dubai,2,0,31
2025-01-25,601,Lagos,6,0,26
2025-01-25,601,London,5,0,4
2025-01-25,601,New York,10,0,3
2025-01-25,601,Dubai,10,0,34
2025-01-26,101,Lagos,6,0,33
2025-01-26,101,London,5,0,5
2025-01-26,101,New York,4,0,10
2025-01-26,101,Dubai,3,0,33
2025-01-26,102,Lagos,6,0,30
2025-01-26,102,London,4,0,15
2025-01-26,102,New York,6,0,0
2025-01-26,102,Dubai,6,0,26
2025-01-26,201,Lagos,22,0,34
2025-01-26,201,London,30,0,16
2025-01-26,201,New York,27,0,14
2025-01-26,201,Dubai,24,0,26
2025-01-26,202,Lagos,15,0,31
2025-01-26,202,London,25,0,0
2025-01-26,202,New York,25,0,2
2025-01-26,202,Dubai,24,0,30
2025-01-26,301,Lagos,6,0,29
2025-01-26,301,London,6,0,13
2025-01-26,301,New York,5,0,6
2025-01-26,301,Dubai,10,0,26
2025-01-26,401,Lagos,4,0,31
2025-01-26,401,London,12,0,13
2025-01-26,401,New York,7,0,7
2025-01-26,401,Dubai,4,0,28
2025-01-26,501,Lagos,2,0,32
2025-01-26,501,London,11,0,15
2025-01-26,501,New York,10,0,18
2025-01-26,501,Dubai,4,0,33
2025-01-26,601,Lagos,51,1,33
2025-01-26,601,London,12,0,18
2025-01-26,601,New York,5,0,5
2025-01-26,601,Dubai,6,0,32
2025-01-27,101,Lagos,2,0,25
2025-01-27,101,London,9,0,13
2025-01-27,101,New York,12,0,8
2025-01-27,101,Dubai,12,0,33
2025-01-27,102,Lagos,5,0,32
2025-01-27,102,London,3,0,13
2025-01-27,102,New York,7,0,15
2025-01-27,102,Dubai,14,0,27
2025-01-27,201,Lagos,35,0,29
2025-01-27,201,London,19,0,11
2025-01-27,201,New York,16,0,8
2025-01-27,201,Dubai,17,0,32
2025-01-27,202,Lagos,19,0,32
2025-01-27,202,London,28,0,14
2025-01-27,202,New York,22,0,7
2025-01-27,202,Dubai,18,0,33
2025-01-27,301,Lagos,14,0,31
2025-01-27,301,London,8,0,3
2025-01-27,301,New York,7,0,2
2025-01-27,301,Dubai,7,0,32
2025-01-27,401,Lagos,3,0,33
2025-01-27,401,London,2,0,5
2025-01-27,401,New York,7,0,17
2025-01-27,401,Dubai,2,0,30
2025-01-27,501,Lagos,11,0,27
2025-01-27,501,London,13,0,12
2025-01-27,501,New York,2,0,13
2025-01-27,501,Dubai,4,0,28
2025-01-27,601,Lagos,9,0,30
2025-01-27,601,London,5,1,10
2025-01-27,601,New York,5,0,6
2025-01-27,601,Dubai,6,0,34
2025-01-28,101,Lagos,12,0,33
2025-01-28,101,London,10,0,16
2025-01-28,101,New York,10,0,18
2025-01-28,101,Dubai,12,0,33
2025-01-28,102,Lagos,8,0,27
2025-01-28,102,London,12,0,13
2025-01-28,102,New York,14,0,11
2025-01-28,102,Dubai,4,0,32
2025-01-28,201,Lagos,28,0,25
2025-01-28,201,London,33,0,4
2025-01-28,201,New York,27,0,12
2025-01-28,201,Dubai,18,0,26
2025-01-28,202,Lagos,14,0,25
2025-01-28,202,London,16,0,14
2025-01-28,202,New York,30,0,0
2025-01-28,202,Dubai,32,0,33
2025-01-28,301,Lagos,8,0,33
2025-01-28,301,London,11,0,10
2025-01-28,301,New York,48,1,8
2025-01-28,301,Dubai,10,0,27
2025-01-28,401,Lagos,5,0,29
2025-01-28,401,London,3,0,2
2025-01-28,401,New York,9,0,8
2025-01-28,401,Dubai,13,0,25
2025-01-28,501,Lagos,8,0,34
2025-01-28,501,London,6,0,16
2025-01-28,501,New York,10,0,5
2025-01-28,501,Dubai,13,0,26
2025-01-28,601,Lagos,5,0,31
2025-01-28,601,London,10,0,11
2025-01-28,601,New York,3,0,2
2025-01-28,601,Dubai,13,0,33
2025-01-29,101,Lagos,8,0,34
2025-01-29,101,London,12,0,3
2025-01-29,101,New York,13,0,6
2025-01-29,101,Dubai,3,0,29
2025-01-29,102,Lagos,8,0,32
2025-01-29,102,London,2,0,19
2025-01-29,102,New York,4,0,17
2025-01-29,102,Dubai,40,1,25
2025-01-29,201,Lagos,17,0,32
2025-01-29,201,London,16,0,5
2025-01-29,201,New York,26,0,12
2025-01-29,201,Dubai,17,0,32
2025-01-29,202,Lagos,24,0,28
2025-01-29,202,London,31,0,10
2025-01-29,202,New York,31,0,5
2025-01-29,202,Dubai,34,0,34
2025-01-29,301,Lagos,6,0,29
2025-01-29,301,London,11,0,2
2025-01-29,301,New York,8,0,17
2025-01-29,301,Dubai,13,0,28
2025-01-29,401,Lagos,2,0,30
2025-01-29,401,London,5,0,8
2025-01-29,401,New York,2,0,12
2025-01-29,401,Dubai,7,0,31
2025-01-29,501,Lagos,4,0,26
2025-01-29,501,London,14,0,16
2025-01-29,501,New York,6,0,11
2025-01-29,501,Dubai,6,0,31
2025-01-29,601,Lagos,5,0,32
2025-01-29,601,London,14,0,14
2025-01-29,601,New York,3,0,18
2025-01-29,601,Dubai,14,0,26
2025-01-30,101,Lagos,9,0,32
2025-01-30,101,London,11,0,6
2025-01-30,101,New York,6,0,4
2025-01-30,101,Dubai,2,0,30
2025-01-30,102,Lagos,4,0,29
2025-01-30,102,London,3,0,12
2025-01-30,102,New York,13,0,10
2025-01-30,102,Dubai,8,0,25
2025-01-30,201,Lagos,22,0,34
2025-01-30,201,London,28,0,18
2025-01-30,201,New York,32,0,5
2025-01-30,201,Dubai,27,0,25
2025-01-30,202,Lagos,25,0,33
2025-01-30,202,London,15,0,13
2025-01-30,202,New York,23,0,14
2025-01-30,202,Dubai,21,0,33
2025-01-30,301,Lagos,9,0,25
2025-01-30,301,London,2,0,7
2025-01-30,301,New York,4,0,2
2025-01-30,301,Dubai,12,0,31
2025-01-30,401,Lagos,3,0,30
2025-01-30,401,London,12,0,9
2025-01-30,401,New York,11,0,15
2025-01-30,401,Dubai,13,0,32
2025-01-30,501,Lagos,4,0,33
2025-01-30,501,London,4,0,7
2025-01-30,501,New York,11,0,6
2025-01-30,501,Dubai,8,0,28
2025-01-30,601,Lagos,10,0,29
2025-01-30,601,London,14,0,4
2025-01-30,601,New York,13,0,0
2025-01-30,601,Dubai,5,0,32
2025-01-31,101,Lagos,8,0,28
2025-01-31,101,London,7,0,7
2025-01-31,101,New York,4,0,12
2025-01-31,101,Dubai,14,0,27
2025-01-31,102,Lagos,12,0,26
2025-01-31,102,London,9,0,1
2025-01-31,102,New York,11,0,5
2025-01-31,102,Dubai,13,0,34
2025-01-31,201,Lagos,31,0,26
2025-01-31,201,London,20,0,13
2025-01-31,201,New York,32,0,6
2025-01-31,201,Dubai,22,0,33
2025-01-31,202,Lagos,28,0,29
2025-01-31,202,London,22,0,16
2025-01-31,202,New York,24,0,9
2025-01-31,202,Dubai,24,0,28
2025-01-31,301,Lagos,5,0,26
2025-01-31,301,London,13,0,14
2025-01-31,301,New York,7,0,3
2025-01-31,301,Dubai,14,0,32
2025-01-31,401,Lagos,3,0,26
2025-01-31,401,London,3,0,10
2025-01-31,401,New York,10,0,14
2025-01-31,401,Dubai,32,1,34
2025-01-31,501,Lagos,3,0,30
2025-01-31,501,London,2,0,17
2025-01-31,501,New York,25,1,10
2025-01-31,501,Dubai,10,0,27
2025-01-31,601,Lagos,10,0,28
2025-01-31,601,London,5,0,18
2025-01-31,601,New York,14,0,5
2025-01-31,601,Dubai,9,0,29
2025-02-01,101,Lagos,2,0,34
2025-02-01,101,London,14,0,9
2025-02-01,101,New York,8,0,10
2025-02-01,101,Dubai,14,0,32
2025-02-01,102,Lagos,13,0,28
2025-02-01,102,London,10,0,19
2025-02-01,102,New York,4,0,4
2025-02-01,102,Dubai,11,0,30
2025-02-01,201,Lagos,29,0,27
2025-02-01,201,London,26,0,8
2025-02-01,201,New York,29,0,17
2025-02-01,201,Dubai,28,0,26
2025-02-01,202,Lagos,28,0,30
2025-02-01,202,London,24,0,12
2025-02-01,202,New York,30,0,8
2025-02-01,202,Dubai,26,0,26
2025-02-01,301,Lagos,4,0,29
2025-02-01,301,London,13,0,0
2025-02-01,301,New York,5,0,10
2025-02-01,301,Dubai,4,0,25
2025-02-01,401,Lagos,7,0,29
2025-02-01,401,London,13,0,9
2025-02-01,401,New York,14,0,1
2025-02-01,401,Dubai,7,0,34
2025-02-01,501,Lagos,4,0,30
2025-02-01,501,London,2,0,19
2025-02-01,501,New York,9,0,3
2025-02-01,501,Dubai,11,0,30
2025-02-01,601,Lagos,2,0,25
2025-02-01,601,London,9,0,11
2025-02-01,601,New York,12,0,9
2025-02-01,601,Dubai,12,0,33
2025-02-02,101,Lagos,3,0,31
2025-02-02,101,London,6,0,6
2025-02-02,101,New York,5,0,11
2025-02-02,101,Dubai,12,0,31
2025-02-02,102,Lagos,5,0,33
2025-02-02,102,London,12,0,7
2025-02-02,102,New York,14,0,3
2025-02-02,102,Dubai,9,0,33
2025-02-02,201,Lagos,25,0,31
2025-02-02,201,London,32,0,7
2025-02-02,201,New York,26,0,19
2025-02-02,201,Dubai,23,0,30
2025-02-02,202,Lagos,20,0,31
2025-02-02,202,London,29,0,9
2025-02-02,202,New York,34,0,12
2025-02-02,202,Dubai,23,0,25
2025-02-02,301,Lagos,2,0,30
2025-02-02,301,London,9,0,14
2025-02-02,301,New York,10,0,16
2025-02-02,301,Dubai,10,1,32
2025-02-02,401,Lagos,7,0,30
2025-02-02,401,London,12,0,13
2025-02-02,401,New York,6,0,17
2025-02-02,401,Dubai,11,0,27
2025-02-02,501,Lagos,7,0,25
2025-02-02,501,London,2,0,12
2025-02-02,501,New York,3,0,11
2025-02-02,501,Dubai,7,0,28
2025-02-02,601,Lagos,4,0,32
2025-02-02,601,London,12,0,11
2025-02-02,601,New York,12,0,17
2025-02-02,601,Dubai,4,0,30
2025-02-03,101,Lagos,17,1,27
2025-02-03,101,London,14,0,1
2025-02-03,101,New York,2,0,15
2025-02-03,101,Dubai,3,0,32
2025-02-03,102,Lagos,14,0,28
2025-02-03,102,London,2,0,16
2025-02-03,102,New York,12,0,17
2025-02-03,102,Dubai,7,0,33
2025-02-03,201,Lagos,25,0,34
2025-02-03,201,London,26,0,7
2025-02-03,201,New York,19,0,4
2025-02-03,201,Dubai,30,0,34
2025-02-03,202,Lagos,23,0,31
2025-02-03,202,London,23,0,6
2025-02-03,202,New York,14,0,2
2025-02-03,202,Dubai,14,0,34
2025-02-03,301,Lagos,2,0,28
2025-02-03,301,London,14,0,17
2025-02-03,301,New York,5,0,0
2025-02-03,301,Dubai,11,0,28
2025-02-03,401,Lagos,5,0,33
2025-02-03,401,London,10,0,0
2025-02-03,401,New York,2,0,12
2025-02-03,401,Dubai,10,0,29
2025-02-03,501,Lagos,12,0,29
2025-02-03,501,London,4,0,18
2025-02-03,501,New York,4,0,6
2025-02-03,501,Dubai,8,0,32
2025-02-03,601,Lagos,6,0,28
2025-02-03,601,London,8,0,14
2025-02-03,601,New York,3,0,7
2025-02-03,601,Dubai,10,0,31
2025-02-04,101,Lagos,13,0,28
2025-02-04,101,London,11,0,4
2025-02-04,101,New York,2,0,7
2025-02-04,101,Dubai,14,0,32
2025-02-04,102,Lagos,9,0,27
2025-02-04,102,London,3,0,19
2025-02-04,102,New York,8,0,8
2025-02-04,102,Dubai,10,0,30
2025-02-04,201,Lagos,21,0,32
2025-02-04,201,London,24,0,19
2025-02-04,201,New York,16,0,3
2025-02-04,201,Dubai,34,0,28
2025-02-04,202,Lagos,24,0,34
2025-02-04,202,London,26,0,15
2025-02-04,202,New York,24,0,15
2025-02-04,202,Dubai,36,0,31
2025-02-04,301,Lagos,9,0,30
2025-02-04,301,London,6,0,15
2025-02-04,301,New York,12,0,9
2025-02-04,301,Dubai,11,0,26
2025-02-04,401,Lagos,10,0,34
2025-02-04,401,London,7,0,3
2025-02-04,401,New York,5,0,4
2025-02-04,401,Dubai,7,0,33
2025-02-04,501,Lagos,4,0,33
2025-02-04,501,London,9,0,14
2025-02-04,501,New York,8,0,0
2025-02-04,501,Dubai,8,0,33
2025-02-04,601,Lagos,2,0,33
2025-02-04,601,London,14,0,5
2025-02-04,601,New York,7,0,2
2025-02-04,601,Dubai,2,0,31
2025-02-05,101,Lagos,2,0,34
2025-02-05,101,London,5,0,3
2025-02-05,101,New York,11,1,2
2025-02-05,101,Dubai,9,0,25
2025-02-05,102,Lagos,3,0,28
2025-02-05,102,London,9,0,18
2025-02-05,102,New York,7,0,16
2025-02-05,102,Dubai,9,0,25
2025-02-05,201,Lagos,26,0,32
2025-02-05,201,London,37,0,11
2025-02-05,201,New York,32,0,19
2025-02-05,201,Dubai,26,0,32
2025-02-05,202,Lagos,19,0,32
2025-02-05,202,London,31,0,2
2025-02-05,202,New York,19,0,17
2025-02-05,202,Dubai,22,0,25
2025-02-05,301,Lagos,13,0,29
2025-02-05,301,London,12,0,5
2025-02-05,301,New York,2,0,13
2025-02-05,301,Dubai,6,0,25
2025-02-05,401,Lagos,3,0,27
2025-02-05,401,London,7,0,1
2025-02-05,401,New York,8,0,12
2025-02-05,401,Dubai,5,0,31
2025-02-05,501,Lagos,8,0,30
2025-02-05,501,London,14,0,17
2025-02-05,501,New York,11,0,7
2025-02-05,501,Dubai,11,0,34
2025-02-05,601,Lagos,2,0,34
2025-02-05,601,London,6,0,8
2025-02-05,601,New York,6,0,19
2025-02-05,601,Dubai,10,0,25
2025-02-06,101,Lagos,13,0,27
2025-02-06,101,London,11,0,2
2025-02-06,101,New York,3,0,9
2025-02-06,101,Dubai,7,0,31
2025-02-06,102,Lagos,8,0,30
2025-02-06,102,London,5,0,19
2025-02-06,102,New York,13,0,2
2025-02-06,102,Dubai,3,0,26
2025-02-06,201,Lagos,19,0,34
2025-02-06,201,London,20,0,5
2025-02-06,201,New York,30,0,1
2025-02-06,201,Dubai,27,0,34
2025-02-06,202,Lagos,29,0,30
2025-02-06,202,London,18,0,3
2025-02-06,202,New York,26,0,0
2025-02-06,202,Dubai,24,0,25
2025-02-06,301,Lagos,10,0,25
2025-02-06,301,London,11,0,12
2025-02-06,301,New York,11,0,5
2025-02-06,301,Dubai,7,0,26
2025-02-06,401,Lagos,12,0,27
2025-02-06,401,London,5,0,14
2025-02-06,401,New York,5,0,8
2025-02-06,401,Dubai,40,1,25
2025-02-06,501,Lagos,12,0,34
2025-02-06,501,London,3,0,7
2025-02-06,501,New York,8,0,14
2025-02-06,501,Dubai,14,1,33
2025-02-06,601,Lagos,6,0,26
2025-02-06,601,London,9,0,17
2025-02-06,601,New York,4,0,0
2025-02-06,601,Dubai,12,0,31
2025-02-07,101,Lagos,11,0,27
2025-02-07,101,London,5,0,12
2025-02-07,101,New York,9,0,9
2025-02-07,101,Dubai,7,0,32
2025-02-07,102,Lagos,12,0,27
2025-02-07,102,London,11,0,5
2025-02-07,102,New York,12,0,16
2025-02-07,102,Dubai,13,0,30
2025-02-07,201,Lagos,24,0,29
2025-02-07,201,London,25,0,5
2025-02-07,201,New York,28,0,10
2025-02-07,201,Dubai,30,0,26
2025-02-07,202,Lagos,27,0,28
2025-02-07,202,London,23,0,3
2025-02-07,202,New York,37,0,2
2025-02-07,202,Dubai,18,0,30
2025-02-07,301,Lagos,7,0,29
2025-02-07,301,London,2,0,17
2025-02-07,301,New York,8,0,14
2025-02-07,301,Dubai,5,0,28
2025-02-07,401,Lagos,23,1,32
2025-02-07,401,London,11,0,19
2025-02-07,401,New York,9,0,13
2025-02-07,401,Dubai,8,0,28
2025-02-07,501,Lagos,11,0,34
2025-02-07,501,London,8,0,16
2025-02-07,501,New York,6,0,5
2025-02-07,501,Dubai,4,0,31
2025-02-07,601,Lagos,7,0,29
2025-02-07,601,London,11,0,11
2025-02-07,601,New York,8,0,8
2025-02-07,601,Dubai,14,0,31
2025-02-08,101,Lagos,14,0,28
2025-02-08,101,London,8,0,7
2025-02-08,101,New York,6,0,5
2025-02-08,101,Dubai,13,0,30
2025-02-08,102,Lagos,7,0,25
2025-02-08,102,London,12,0,18
2025-02-08,102,New York,11,0,18
2025-02-08,102,Dubai,5,0,34
2025-02-08,201,Lagos,33,0,31
2025-02-08,201,London,31,0,14
2025-02-08,201,New York,30,0,8
2025-02-08,201,Dubai,25,0,27
2025-02-08,202,Lagos,28,0,25
2025-02-08,202,London,25,0,12
2025-02-08,202,New York,17,0,15
2025-02-08,202,Dubai,24,0,31
2025-02-08,301,Lagos,9,0,31
2025-02-08,301,London,14,0,16
2025-02-08,301,New York,4,0,16
2025-02-08,301,Dubai,8,0,25
2025-02-08,401,Lagos,2,0,27
2025-02-08,401,London,14,0,15
2025-02-08,401,New York,10,0,8
2025-02-08,401,Dubai,9,0,33
2025-02-08,501,Lagos,7,0,27
2025-02-08,501,London,13,0,8
2025-02-08,501,New York,8,0,18
2025-02-08,501,Dubai,4,0,27
2025-02-08,601,Lagos,12,0,33
2025-02-08,601,London,26,1,1
2025-02-08,601,New York,9,0,11
2025-02-08,601,Dubai,10,0,28
2025-02-09,101,Lagos,10,0,26
2025-02-09,101,London,3,0,14
2025-02-09,101,New York,5,0,9
2025-02-09,101,Dubai,14,0,27
2025-02-09,102,Lagos,7,0,32
2025-02-09,102,London,12,0,3
2025-02-09,102,New York,12,0,10
2025-02-09,102,Dubai,11,0,26
2025-02-09,201,Lagos,74,1,32
2025-02-09,201,London,23,0,4
2025-02-09,201,New York,37,0,19
2025-02-09,201,Dubai,14,0,31
2025-02-09,202,Lagos,31,0,30
2025-02-09,202,London,33,0,2
2025-02-09,202,New York,25,0,4
2025-02-09,202,Dubai,21,0,34
2025-02-09,301,Lagos,14,0,30
2025-02-09,301,London,9,0,7
2025-02-09,301,New York,14,0,11
2025-02-09,301,Dubai,11,0,25
2025-02-09,401,Lagos,11,0,27
2025-02-09,401,London,11,0,16
2025-02-09,401,New York,7,0,2
2025-02-09,401,Dubai,7,0,25
2025-02-09,501,Lagos,14,0,29
2025-02-09,501,London,11,0,3
2025-02-09,501,New York,8,0,6
2025-02-09,501,Dubai,6,0,28
2025-02-09,601,Lagos,8,0,32
2025-02-09,601,London,5,0,19
2025-02-09,601,New York,13,0,7
2025-02-09,601,Dubai,2,0,30
2025-02-10,101,Lagos,7,0,27
2025-02-10,101,London,6,0,13
2025-02-10,101,New York,3,0,13
2025-02-10,101,Dubai,12,0,31
2025-02-10,102,Lagos,9,0,26
2025-02-10,102,London,3,0,0
2025-02-10,102,New York,7,0,5
2025-02-10,102,Dubai,12,0,34
2025-02-10,201,Lagos,26,0,25
2025-02-10,201,London,17,0,18
2025-02-10,201,New York,70,1,2
2025-02-10,201,Dubai,85,1,25
2025-02-10,202,Lagos,21,0,34
2025-02-10,202,London,16,0,9
2025-02-10,202,New York,22,0,18
2025-02-10,202,Dubai,23,0,33
2025-02-10,301,Lagos,5,0,31
2025-02-10,301,London,9,0,1
2025-02-10,301,New York,8,0,4
2025-02-10,301,Dubai,4,0,26
2025-02-10,401,Lagos,5,0,34
2025-02-10,401,London,5,0,13
2025-02-10,401,New York,12,0,17
2025-02-10,401,Dubai,12,0,26
2025-02-10,501,Lagos,9,0,29
2025-02-10,501,London,13,0,8
2025-02-10,501,New York,12,0,8
2025-02-10,501,Dubai,7,0,27
2025-02-10,601,Lagos,2,0,28
2025-02-10,601,London,2,0,11
2025-02-10,601,New York,7,0,14
2025-02-10,601,Dubai,2,0,26
2025-02-11,101,Lagos,5,0,25
2025-02-11,101,London,8,0,14
2025-02-11,101,New York,13,0,19
2025-02-11,101,Dubai,7,0,32
2025-02-11,102,Lagos,11,0,26
2025-02-11,102,London,6,0,1
2025-02-11,102,New York,5,0,10
2025-02-11,102,Dubai,9,0,30
2025-02-11,201,Lagos,22,0,34
2025-02-11,201,London,15,0,15
2025-02-11,201,New York,28,0,14
2025-02-11,201,Dubai,29,0,32
2025-02-11,202,Lagos,22,0,29
2025-02-11,202,London,21,0,7
2025-02-11,202,New York,29,0,6
2025-02-11,202,Dubai,22,0,25
2025-02-11,301,Lagos,11,0,27
2025-02-11,301,London,12,0,6
2025-02-11,301,New York,13,0,19
2025-02-11,301,Dubai,3,0,34
2025-02-11,401,Lagos,5,0,28
2025-02-11,401,London,4,0,7
2025-02-11,401,New York,9,0,7
2025-02-11,401,Dubai,12,0,32
2025-02-11,501,Lagos,14,0,34
2025-02-11,501,London,8,0,3
2025-02-11,501,New York,14,0,3
2025-02-11,501,Dubai,6,0,28
2025-02-11,601,Lagos,3,0,32
2025-02-11,601,London,9,0,1
2025-02-11,601,New York,8,0,13
2025-02-11,601,Dubai,6,0,34
2025-02-12,101,Lagos,9,0,32
2025-02-12,101,London,11,1,16
2025-02-12,101,New York,2,0,9
2025-02-12,101,Dubai,10,0,29
2025-02-12,102,Lagos,9,0,30
2025-02-12,102,London,14,0,17
2025-02-12,102,New York,4,0,16
2025-02-12,102,Dubai,11,0,31
2025-02-12,201,Lagos,30,0,33
2025-02-12,201,London,72,1,12
2025-02-12,201,New York,34,0,5
2025-02-12,201,Dubai,25,0,27
2025-02-12,202,Lagos,19,0,33
2025-02-12,202,London,31,0,16
2025-02-12,202,New York,21,0,13
2025-02-12,202,Dubai,20,0,32
2025-02-12,301,Lagos,10,0,30
2025-02-12,301,London,7,0,2
2025-02-12,301,New York,13,0,1
2025-02-12,301,Dubai,7,0,30
2025-02-12,401,Lagos,9,0,33
2025-02-12,401,London,7,0,2
2025-02-12,401,New York,11,0,11
2025-02-12,401,Dubai,2,0,29
2025-02-12,501,Lagos,5,0,33
2025-02-12,501,London,6,0,6
2025-02-12,501,New York,7,0,12
2025-02-12,501,Dubai,11,0,28
2025-02-12,601,Lagos,5,0,30
2025-02-12,601,London,5,0,14
2025-02-12,601,New York,14,0,7
2025-02-12,601,Dubai,3,0,31
2025-02-13,101,Lagos,9,0,34
2025-02-13,101,London,12,0,4
2025-02-13,101,New York,2,0,15
2025-02-13,101,Dubai,8,0,26
2025-02-13,102,Lagos,2,0,26
2025-02-13,102,London,14,0,17
2025-02-13,102,New York,14,0,15
2025-02-13,102,Dubai,8,0,27
2025-02-13,201,Lagos,29,0,34
2025-02-13,201,London,37,0,19
2025-02-13,201,New York,20,0,14
2025-02-13,201,Dubai,23,0,26
2025-02-13,202,Lagos,34,0,33
2025-02-13,202,London,27,0,11
2025-02-13,202,New York,22,0,18
2025-02-13,202,Dubai,28,0,25
2025-02-13,301,Lagos,2,0,29
2025-02-13,301,London,6,0,5
2025-02-13,301,New York,7,0,4
2025-02-13,301,Dubai,14,0,30
2025-02-13,401,Lagos,9,0,27
2025-02-13,401,London,4,0,16
2025-02-13,401,New York,6,0,7
2025-02-13,401,Dubai,4,0,25
2025-02-13,501,Lagos,7,0,30
2025-02-13,501,London,13,0,4
2025-02-13,501,New York,4,0,16
2025-02-13,501,Dubai,12,0,28
2025-02-13,601,Lagos,11,0,33
2025-02-13,601,London,5,0,13
2025-02-13,601,New York,4,0,2
2025-02-13,601,Dubai,9,0,25
2025-02-14,101,Lagos,11,0,32
2025-02-14,101,London,2,0,7
2025-02-14,101,New York,9,0,3
2025-02-14,101,Dubai,7,0,33
2025-02-14,102,Lagos,9,0,32
2025-02-14,102,London,8,0,1
2025-02-14,102,New York,4,0,9
2025-02-14,102,Dubai,10,0,32
2025-02-14,201,Lagos,23,0,29
2025-02-14,201,London,23,0,16
2025-02-14,201,New York,25,0,11
2025-02-14,201,Dubai,35,0,26
2025-02-14,202,Lagos,26,0,31
2025-02-14,202,London,18,0,1
2025-02-14,202,New York,23,0,19
2025-02-14,202,Dubai,15,0,25
2025-02-14,301,Lagos,5,0,34
2025-02-14,301,London,11,0,14
2025-02-14,301,New York,10,0,4
2025-02-14,301,Dubai,7,0,31
2025-02-14,401,Lagos,5,0,29
2025-02-14,401,London,13,0,7
2025-02-14,401,New York,8,0,7
2025-02-14,401,Dubai,3,0,28
2025-02-14,501,Lagos,2,0,29
2025-02-14,501,London,11,0,4
2025-02-14,501,New York,9,0,5
2025-02-14,501,Dubai,14,0,26
2025-02-14,601,Lagos,2,0,27
2025-02-14,601,London,12,0,11
2025-02-14,601,New York,8,0,7
2025-02-14,601,Dubai,14,0,34
2025-02-15,101,Lagos,10,0,34
2025-02-15,101,London,6,0,1
2025-02-15,101,New York,8,0,11
2025-02-15,101,Dubai,2,0,32
2025-02-15,102,Lagos,6,0,25
2025-02-15,102,London,10,0,9
2025-02-15,102,New York,6,0,5
2025-02-15,102,Dubai,4,0,32
2025-02-15,201,Lagos,12,0,25
2025-02-15,201,London,17,0,12
2025-02-15,201,New York,19,0,14
2025-02-15,201,Dubai,31,0,25
2025-02-15,202,Lagos,23,0,30
2025-02-15,202,London,21,0,1
2025-02-15,202,New York,35,0,19
2025-02-15,202,Dubai,22,0,26
2025-02-15,301,Lagos,3,0,33
2025-02-15,301,London,14,0,11
2025-02-15,301,New York,8,0,10
2025-02-15,301,Dubai,13,0,27
2025-02-15,401,Lagos,4,0,27
2025-02-15,401,London,11,0,7
2025-02-15,401,New York,9,0,16
2025-02-15,401,Dubai,8,0,25
2025-02-15,501,Lagos,4,0,30
2025-02-15,501,London,11,0,4
2025-02-15,501,New York,5,0,15
2025-02-15,501,Dubai,13,0,28
2025-02-15,601,Lagos,14,0,26
2025-02-15,601,London,4,0,14
2025-02-15,601,New York,12,0,6
2025-02-15,601,Dubai,14,0,31
2025-02-16,101,Lagos,9,0,31
2025-02-16,101,London,11,0,15
2025-02-16,101,New York,4,0,5
2025-02-16,101,Dubai,3,0,29
2025-02-16,102,Lagos,14,0,26
2025-02-16,102,London,12,0,4
2025-02-16,102,New York,7,0,13
2025-02-16,102,Dubai,13,0,31
2025-02-16,201,Lagos,26,0,32
2025-02-16,201,London,29,0,19
2025-02-16,201,New York,24,0,2
2025-02-16,201,Dubai,31,0,28
2025-02-16,202,Lagos,15,0,29
2025-02-16,202,London,24,0,0
2025-02-16,202,New York,20,0,10
