date,warehouse_location,category,product_name,base_price,is_promotion,local_temp_c,reorder_point,storage_cost_per_unit,current_stock_on_hand,supplier_lead_time_days,rolling_avg_7d,rolling_avg_30d,units_sold
2025-09-13,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,8.14,8.87,13
2025-09-14,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,9.71,8.83,2
2025-09-15,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,8.29,8.57,5
2025-09-16,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,7.14,8.43,5
2025-09-17,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,7.57,8.50,11
2025-09-18,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,7.29,8.50,8
2025-09-19,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,8.14,8.50,9
2025-09-20,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,7.57,8.43,12
2025-09-21,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,7.43,8.67,3
2025-09-22,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,7.57,8.57,9
2025-09-23,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,8.14,8.67,8
2025-09-24,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,8.57,8.47,9
2025-09-25,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,8.29,8.30,5
2025-09-26,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,7.86,8.07,4
2025-09-27,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,7.14,8.00,9
2025-09-28,Dubai,Corsets,"Elite Lace Corset",85,0,25,31,1.94,358,15,6.71,7.83,8
2025-09-29,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,7.43,7.93,5
2025-09-30,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,6.86,7.83,2
2025-10-01,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,6.00,7.67,2
2025-10-02,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,5.00,7.53,13
2025-10-03,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,6.14,7.63,12
2025-10-04,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,7.29,7.90,10
2025-10-05,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,7.43,7.83,10
2025-10-06,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,7.71,7.70,10
2025-10-07,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,8.43,7.97,5
2025-10-08,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,8.86,7.73,14
2025-10-09,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,10.57,7.77,2
2025-10-10,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,9.00,7.77,11
2025-10-11,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,8.86,7.70,9
2025-10-12,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,8.71,7.93,11
2025-10-13,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,8.86,7.87,7
2025-10-14,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,8.43,7.67,6
2025-10-15,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,8.57,7.80,6
2025-10-16,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,7.43,7.83,2
2025-10-17,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,7.43,7.73,2
2025-10-18,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,6.14,7.43,6
2025-10-19,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,5.71,7.37,9
2025-10-20,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,5.43,7.37,5
2025-10-21,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,5.14,7.13,10
2025-10-22,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,5.71,7.37,3
2025-10-23,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,5.29,7.17,2
2025-10-24,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,5.29,6.97,9
2025-10-25,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,6.29,6.97,6
2025-10-26,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,6.29,7.00,9
2025-10-27,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,6.29,7.17,5
2025-10-28,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,6.29,7.03,8
2025-10-29,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,6.00,7.03,14
2025-10-30,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,7.57,7.33,13
2025-10-31,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,9.14,7.70,13
2025-11-01,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,9.71,8.07,11
2025-11-02,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,10.43,8.00,12
2025-11-03,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,10.86,8.00,11
2025-11-04,Dubai,Corsets,"Elite Lace Corset",85,0,25,31,1.94,358,15,11.71,8.03,14
2025-11-05,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,12.57,8.17,8
2025-11-06,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,11.71,8.10,10
2025-11-07,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,11.29,8.27,12
2025-11-08,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,11.14,8.20,4
2025-11-09,Dubai,Corsets,"Elite Lace Corset",85,0,25,31,1.94,358,15,10.14,8.27,6
2025-11-10,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,9.29,8.10,12
2025-11-11,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,9.43,8.20,12
2025-11-12,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,9.14,8.23,7
2025-11-13,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,9.00,8.23,8
2025-11-14,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,8.71,8.30,13
2025-11-15,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,8.86,8.53,8
2025-11-16,Dubai,Corsets,"Elite Lace Corset",85,0,25,31,1.94,358,15,9.43,8.73,11
2025-11-17,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,10.14,9.03,2
2025-11-18,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,8.71,8.90,7
2025-11-19,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,8.00,8.83,12
2025-11-20,Dubai,Corsets,"Elite Lace Corset",85,0,25,31,1.94,358,15,8.71,9.07,8
2025-11-21,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,8.71,9.00,9
2025-11-22,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,8.14,9.20,8
2025-11-23,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,8.14,9.40,2
2025-11-24,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,6.86,9.17,5
2025-11-25,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,7.29,9.13,14
2025-11-26,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,8.29,9.30,13
2025-11-27,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,8.43,9.57,6
2025-11-28,Dubai,Corsets,"Elite Lace Corset",85,0,25,31,1.94,358,15,8.14,9.50,4
2025-11-29,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,7.43,9.17,14
2025-11-30,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,8.29,9.20,4
2025-12-01,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,8.57,8.90,8
2025-12-02,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,9.00,8.80,10
2025-12-03,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,8.43,8.73,6
2025-12-04,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,7.43,8.57,3
2025-12-05,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,7.00,8.20,7
2025-12-06,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,7.43,8.17,6
2025-12-07,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,6.29,8.03,6
2025-12-08,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,6.57,7.83,5
2025-12-09,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,6.14,7.87,6
2025-12-10,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,5.57,7.87,7
2025-12-11,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,5.71,7.70,5
2025-12-12,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,6.00,7.47,7
2025-12-13,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,6.00,7.47,12
2025-12-14,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,6.86,7.60,12
2025-12-15,Dubai,Corsets,"Elite Lace Corset",85,0,33,31,1.94,358,15,7.71,7.57,2
2025-12-16,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,7.29,7.37,4
2025-12-17,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,7.00,7.13,9
2025-12-18,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,7.29,7.37,6
2025-12-19,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,7.43,7.33,12
2025-12-20,Dubai,Corsets,"Elite Lace Corset",85,0,29,31,1.94,358,15,8.14,7.33,4
2025-12-21,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,7.00,7.20,6
2025-12-22,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,6.14,7.10,5
2025-12-23,Dubai,Corsets,"Elite Lace Corset",85,0,26,31,1.94,358,15,6.57,7.00,3
2025-12-24,Dubai,Corsets,"Elite Lace Corset",85,0,28,31,1.94,358,15,6.43,7.03,5
2025-12-25,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,5.86,7.03,11
2025-12-26,Dubai,Corsets,"Elite Lace Corset",85,0,31,31,1.94,358,15,6.57,6.93,2
2025-12-27,Dubai,Corsets,"Elite Lace Corset",85,0,34,31,1.94,358,15,5.14,6.57,5
2025-12-28,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,5.29,6.53,8
2025-12-29,Dubai,Corsets,"Elite Lace Corset",85,0,27,31,1.94,358,15,5.57,6.67,8
2025-12-30,Dubai,Corsets,"Elite Lace Corset",85,0,30,31,1.94,358,15,6.00,6.47,10
2025-12-31,Dubai,Corsets,"Elite Lace Corset",85,0,32,31,1.94,358,15,7.00,6.67,7
2025-01-01,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,NULL,NULL,9
2025-01-02,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,9.00,9.00,10
2025-01-03,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,9.50,9.50,5
2025-01-04,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,8.00,8.00,2
2025-01-05,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,6.50,6.50,5
2025-01-06,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,6.20,6.20,5
2025-01-07,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,6.00,6.00,9
2025-01-08,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,6.43,6.43,12
2025-01-09,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,6.86,7.13,2
2025-01-10,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,5.71,6.56,10
2025-01-11,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,6.43,6.90,5
2025-01-12,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,6.86,6.73,11
2025-01-13,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,7.71,7.08,4
2025-01-14,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,7.57,6.85,7
2025-01-15,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,7.29,6.86,14
2025-01-16,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,7.57,7.33,10
2025-01-17,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,8.71,7.50,9
2025-01-18,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,8.57,7.59,8
2025-01-19,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,9.00,7.61,11
2025-01-20,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,9.00,7.79,8
2025-01-21,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,9.57,7.80,8
2025-01-22,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,9.71,7.81,7
2025-01-23,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,8.71,7.77,11
2025-01-24,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,8.86,7.91,12
2025-01-25,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,9.29,8.08,3
2025-01-26,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,8.57,7.88,6
2025-01-27,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,7.86,7.81,2
2025-01-28,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,7.00,7.59,12
2025-01-29,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,7.57,7.75,8
2025-01-30,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,7.71,7.76,9
2025-01-31,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,7.43,7.80,8
2025-02-01,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,6.86,7.77,2
2025-02-02,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,6.71,7.50,3
2025-02-03,Lagos,Corsets,"Elite Lace Corset",85,1,27,81,2.4,152,15,6.29,7.43,17
2025-02-04,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,8.43,7.93,13
2025-02-05,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,8.57,8.20,2
2025-02-06,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,7.71,8.10,13
2025-02-07,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,8.29,8.23,11
2025-02-08,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,8.71,8.20,14
2025-02-09,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,10.43,8.60,10
2025-02-10,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,11.43,8.60,7
2025-02-11,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,10.00,8.67,5
2025-02-12,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,8.86,8.47,9
2025-02-13,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,9.86,8.63,9
2025-02-14,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,9.29,8.70,11
2025-02-15,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,9.29,8.60,10
2025-02-16,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,8.71,8.60,9
2025-02-17,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,8.57,8.60,13
2025-02-18,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,9.43,8.77,6
2025-02-19,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,9.57,8.60,5
2025-02-20,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,9.00,8.50,11
2025-02-21,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,9.29,8.60,3
2025-02-22,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,8.14,8.47,9
2025-02-23,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,8.00,8.40,11
2025-02-24,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,8.29,8.37,10
2025-02-25,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,7.86,8.60,4
2025-02-26,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,7.57,8.53,9
2025-02-27,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,8.14,8.77,4
2025-02-28,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,7.14,8.50,8
2025-03-01,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,7.86,8.50,2
2025-03-02,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,6.86,8.27,3
2025-03-03,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,5.71,8.10,3
2025-03-04,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,4.71,8.13,7
2025-03-05,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,5.14,8.27,5
2025-03-06,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,4.57,7.87,6
2025-03-07,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,4.86,7.63,8
2025-03-08,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,4.86,7.83,6
2025-03-09,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,5.43,7.60,12
2025-03-10,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,6.71,7.63,8
2025-03-11,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,7.43,7.43,6
2025-03-12,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,7.29,7.30,5
2025-03-13,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,7.29,7.23,2
2025-03-14,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,6.71,7.13,13
2025-03-15,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,7.43,7.27,13
2025-03-16,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,8.43,7.40,7
2025-03-17,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,7.71,7.27,3
2025-03-18,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,7.00,7.03,10
2025-03-19,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,7.57,7.07,2
2025-03-20,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,7.14,6.70,11
2025-03-21,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,8.43,6.87,8
2025-03-22,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,7.71,6.97,12
2025-03-23,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,7.57,7.00,14
2025-03-24,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,8.57,7.37,13
2025-03-25,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,10.00,7.50,3
2025-03-26,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,9.00,7.23,4
2025-03-27,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,9.29,7.03,7
2025-03-28,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,8.71,7.13,2
2025-03-29,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,7.86,6.90,12
2025-03-30,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,7.86,7.17,5
2025-03-31,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,6.57,7.07,10
2025-04-01,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,6.14,7.33,11
2025-04-02,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,7.29,7.60,8
2025-04-03,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,7.86,7.77,11
2025-04-04,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,8.43,7.90,4
2025-04-05,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,8.71,7.87,5
2025-04-06,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,7.71,7.83,10
2025-04-07,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,8.43,7.90,3
2025-04-08,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,7.43,7.80,7
2025-04-09,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,6.86,7.63,6
2025-04-10,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,6.57,7.57,3
2025-04-11,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,5.43,7.47,6
2025-04-12,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,5.71,7.50,11
2025-04-13,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,6.57,7.80,3
2025-04-14,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,5.57,7.47,12
2025-04-15,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,6.86,7.43,9
2025-04-16,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,7.14,7.50,10
2025-04-17,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,7.71,7.73,7
2025-04-18,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,8.29,7.63,12
2025-04-19,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,9.14,7.97,2
2025-04-20,Lagos,Corsets,"Elite Lace Corset",85,0,33,81,2.4,152,15,7.86,7.67,11
2025-04-21,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,9.00,7.77,12
2025-04-22,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,9.00,7.77,11
2025-04-23,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,9.29,7.67,12
2025-04-24,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,9.57,7.63,8
2025-04-25,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,9.71,7.80,11
2025-04-26,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,9.57,8.03,7
2025-04-27,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,10.29,8.03,3
2025-04-28,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,9.14,8.07,8
2025-04-29,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,8.57,7.93,3
2025-04-30,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,7.43,7.87,4
2025-05-01,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,6.29,7.67,8
2025-05-02,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,6.29,7.57,8
2025-05-03,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,5.86,7.57,13
2025-05-04,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,6.71,7.63,13
2025-05-05,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,8.14,7.93,7
2025-05-06,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,8.00,8.00,2
2025-05-07,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,7.86,7.73,4
2025-05-08,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,7.86,7.77,10
2025-05-09,Lagos,Corsets,"Elite Lace Corset",85,0,30,81,2.4,152,15,8.14,7.87,2
2025-05-10,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,7.29,7.73,10
2025-05-11,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,6.86,7.97,4
2025-05-12,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,5.57,7.90,4
2025-05-13,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,5.14,7.67,5
2025-05-14,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,5.57,7.73,4
2025-05-15,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,5.57,7.47,3
2025-05-16,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,4.57,7.27,14
2025-05-17,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,6.29,7.40,2
2025-05-18,Lagos,Corsets,"Elite Lace Corset",85,0,34,81,2.4,152,15,5.14,7.23,4
2025-05-19,Lagos,Corsets,"Elite Lace Corset",85,0,32,81,2.4,152,15,5.14,6.97,14
2025-05-20,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,6.57,7.37,14
2025-05-21,Lagos,Corsets,"Elite Lace Corset",85,0,27,81,2.4,152,15,7.86,7.47,8
2025-05-22,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,8.43,7.33,8
2025-05-23,Lagos,Corsets,"Elite Lace Corset",85,0,28,81,2.4,152,15,9.14,7.23,14
2025-05-24,Lagos,Corsets,"Elite Lace Corset",85,0,25,81,2.4,152,15,9.14,7.30,10
2025-05-25,Lagos,Corsets,"Elite Lace Corset",85,0,29,81,2.4,152,15,10.29,7.37,5
2025-05-26,Lagos,Corsets,"Elite Lace Corset",85,0,26,81,2.4,152,15,10.43,7.17,14
2025-05-27,Lagos,Corsets,"Elite Lace Corset",85,0,31,81,2.4,152,15,10.43,7.40,13
